  412  500  612  700
   59  188  259  388  459  588  659  787
   32  185  232  384  432  584  632  784
   37  160  237  360  438  560  638  759
    6  138  206  338  406  538  606  738
   59  131  259  331  459  530  658  730
   13  186  213  385  413  585  614  785
   19  105  220  305  420  505  620  705
   44  134  244  333  443  444  533  643  733
   95  178  295  378  495  578  694  778
   32  185  232  385  432  585  632  785
   12  110  212  310  412  413  511  613  711
   23  132  223  332  423  532  623  732
   24  144  225  344  425  543  625  743
   25  174  225  374  425  574  625  774
   22  126  222  223  326  423  527  623  727
   74  186  274  385  473  474  585  673  785
   22  116  222  316  317  422  517  622  717
   18  123  219  323  419  524  619  724
   43  146  243  346  443  546  644  746
   80  155  280  355  480  554  680  754
   93  122  293  322  493  522  693  722
   60  149  260  349  460  549  659  749
    0  165  200  365  400  565  600  765
   50  183  250  382  450  582  650  782
   74  117  274  317  473  517  673  717
   62  164  262  364  462  564  662  764
   34  144  234  344  434  545  634  745
   79  150  279  350  479  550  679  750
    6  123  207  323  407  523  607  723
   66  175  266  375  466  575  666  774
   17  110  217  311  418  511  618  711
   18  180  218  380  418  580  619  780
   61  117  261  317  461  517  661  718
   78  189  278  388  478  588  677  787
   98  150  298  350  497  551  697  751
   48  187  248  387  448  586  648  786
   27  197  227  397  427  596  597  627  796
   34  171  234  371  434  571  635  771
   60  162  260  361  460  561  660  761
   26  121  226  321  426  521  626  721
   29  159  229  359  429  559  629  758
   96   97  196  296  396  496  596  696  796
   69  111  269  312  469  512  669  713
   59  177  259  377  459  577  659  777
   29  160  229  361  429  561  629  761
    8  154  208  354  409  554  609  754
   61  132  262  333  462  533  662  733
   66  120  266  320  465  520  665  720
   78  174  278  374  478  574  677  773
   63  107  263  307  463  507  663  707
   21  117  221  317  422  517  622  717
   88  120  288  321  487  521  687  721  722
   78  140  278  340  477  540  677  740
   92  114  292  314  492  515  691  715
   99  177  299  377  498  577  698  777
   41  116  241  316  441  516  641  716
   95  188  295  388  494  588  694  788
   38  132  238  332  438  532  638  733
   88  135  288  335  488  535  688  735
   93  164  292  364  492  564  692  764
   86  136  286  337  486  537  686  737
   67  109  267  309  467  509  667  709
   79  135  279  335  478  535  678  735
   46  103  246  304  447  504  647  704
   48  188  248  388  448  588  648  788
    0  134  200  335  400  535  600  735
   76  183  276  382  475  582  675  781  782
   94  114  294  315  494  515  694  715
   28  185  229  385  429  585  629  785
   76  172  275  372  475  572  675  772
   27  145  227  345  427  545  627  745
   62  142  262  342  462  542  662  742
   65  178  265  378  464  577  664  777
   23  102  223  303  424  503  624  703
   83  118  283  318  483  518  683  718
   36  123  236  323  436  523  636  723
   34  199  234  399  434  599  634  799
   21  195  222  395  422  595  622  794
   87  136  287  335  487  535  687  735
   29  143  229  343  430  543  630  743
   38  130  238  330  438  530  638  730
   15  174  215  374  416  574  616  773
   74  101  274  301  474  502  674  702
   83  110  283  310  482  510  682  711
   22  182  222  381  423  581  623  781
   54  191  253  391  453  591  653  790
    1  150  202  350  402  550  602  750
   13  119  214  319  414  519  615  719
   40  160  240  360  440  560  640  760
    1  181  201  381  402  580  602  780
   94  171  293  371  493  571  693  771
   36  190  236  389  390  436  589  636  789
   79  151  279  351  479  551  679  752
   43  139  243  339  443  538  643  738
   95  171  295  371  495  571  694  771
   10  107  211  307  411  507  611  612  707
   48  143  248  343  448  543  648  743
   10  157  210  356  410  556  610  611  756
  199  275  399  475  599  675  799
   46  170  245  370  445  570  645  770
    0  100  200  300  400  500  601  701
   56  109  256  309  456  509  656  709
    3  179  204  379  404  579  604  605  778
   59  133  259  333  458  533  658  732
   22  174  222  374  422  574  622  774
   84  190  284  390  484  590  684  790
    8  192  209  391  409  591  609  790
  500  626  700
   58  170  258  370  458  570  658  770
   26  190  227  389  427  589  627  789
   29  129  229  328  429  528  630  728
   72  198  272  398  472  598  671  672  798
   66  101  266  301  466  501  666  701
   13  141  213  341  413  541  614  741
   82  159  282  359  482  559  681  759
   14  173  214  373  415  572  615  772
   32  121  232  321  432  521  632  633  721
   89  137  289  337  489  537  688  737
   15  181  215  381  415  580  615  780
   83  103  283  304  482  504  682  705
   29  166  229  365  429  565  629  765
   49  136  249  336  448  536  648  736
   51  198  251  398  451  597  652  797
   25  164  226  364  426  564  626  763
   34  146  234  346  435  546  635  746
   82  194  281  394  481  594  681  793
    5  122  205  322  406  522  606  722
   14  106  214  307  414  507  614  707
   20  149  220  349  420  549  620  749
   30  132  230  333  430  533  631  733
   77  143  276  277  343  476  543  676  743
   95  134  294  334  494  534  694  734
   80  192  279  280  392  479  592  679  792
   85  178  284  378  484  578  684  778
   16  101  216  301  416  501  502  616  702
    6  189  206  389  407  589  607  789
   34  158  235  358  435  558  635  758
   91  135  291  335  491  535  691  735
   93  135  293  334  492  534  692  734
   82  131  282  331  482  531  682  731
   28  167  228  367  428  566  628  766
    5  141  206  341  406  541  606  741
   33  162  233  362  433  562  634  762
   20  160  220  360  420  560  620  760
   72  180  272  380  471  580  671  780
    3  157  204  357  404  557  604  757
   12  179  212  379  413  579  613  779
   98  185  298  385  497  585  697  785
   60  103  260  303  460  503  660  704
    9  120  209  320  409  520  610  721
   19  104  220  305  420  505  620  705
   96  152  296  352  496  552  695  752
   37  192  237  391  438  591  638  791
   41  116  241  316  441  516  641  716
   93  157  293  357  493  557  693  756
   22  192  222  391  422  591  623  791
   43  180  243  379  443  579  643  779
   81  161  281  361  481  561  680  761
   63  132  263  332  462  532  662  732
   62  132  262  332  462  532  661  732
   68  123  268  323  468  523  668  724
    7  172  207  372  407  573  608  773
   99  105  299  305  499  506  699  706
   86  101  286  302  486  502  686  702
   83  124  283  324  482  524  682  724
   72  198  272  398  472  598  672  798
   47  161  247  361  447  561  647  761
   95  194  294  394  494  594  694  793
    5  177  205  377  405  576  606  776
    9  141  210  341  410  541  610  740  741
    7  155  207  355  408  555  608  755
   25  141  225  341  426  541  626  741
   27  194  195  227  394  427  594  627  793
   68  137  268  337  467  536  667  736
   76  109  275  309  475  509  675  709
   15  166  216  366  416  566  617  766
   37  168  237  368  436  568  636  768
   86  134  286  334  486  534  685  734
   54  197  254  397  454  597  653  797
   28  126  127  228  327  428  429  527  629  727
   77   78  118  277  318  477  518  677  718
   53  173  253  374  453  574  653  774
   90  184  290  384  489  490  584  689  784
   24  182  224  382  425  582  625  782
   98  125  298  325  497  525  697  725
   16  198  216  398  416  598  616  797
   30  121  230  321  430  521  630  721
  100  268  300  467  500  667  701
   11  183  211  383  412  583  612  783
   13  179  214  378  414  578  614  778
   31  184  231  384  432  583  632  783
   49  199  249  399  448  599  648  798
   25  109  225  310  425  510  625  710
   31  186  231  385  431  585  631  785
   86  192  286  392  486  592  686  791
   52  105  252  305  452  505  652  706
  699  774
   32  187  231  387  431  587  631  787
   21  188  221  387  422  587  622  787
   76  150  276  350  476  550  676  750
   54  104  254  304  453  504  653  704
   59  187  259  387  459  586  659  786
    0  113  200  313  314  400  514  600  714
   28  169  228  370  428  570  628  770
   61  197  261  262  397  462  596  662  796
    9  117  209  317  410  518  610  718
   95  104  294  305  494  505  694  705
   54  197  253  397  453  596  653  796
    4  155  204  355  404  554  604  754
   23  173  224  373  424  573  624  773
   86  148  286  349  485  549  685  749
   95  171  295  371  495  570  695  770
   29  176  229  375  429  575  629  775
   54  150  254  350  454  551  654  751
   51  134  251  334  451  534  651  734  735
   45  174  245  374  444  574  644  773
   65  167  265  367  464  567  664  767
   38  127  238  327  438  527  639  727
   90  106  289  306  489  506  689  706
   25  186  225  386  425  586  625  786
   77  166  277  365  477  565  677  765
   24  117  224  317  424  517  625  717
   71  121  271  321  471  521  671  721
   65  102  265  302  465  502  665  702
    1  170  201  370  401  569  601  769
   71  184  270  383  470  583  670  783
   52  139  252  339  452  539  651  739
   10  162  210  362  411  562  611  762
   99  179  299  379  498  578  698  778
   51  188  251  388  451  588  651  788
   81  143  281  343  481  543  681  743
   31  171  231  371  432  571  632  771
   32  155  232  355  432  555  632  755
   63  153  263  353  463  553  664  753
   34   35  169  235  369  435  569  635  769
   62  163  262  363  462  563  662  763
   89  103  289  303  489  503  689  704
   63  143  263  343  344  463  544  664  744
   62  192  262  392  462  591  662  791
   21  144  221  344  422  544  622  744
   39  137  239  337  439  537  639  737
   31  184  231  384  431  584  631  783
   52  129  252  329  452  529  652  730
    5  158  205  206  358  406  558  606  758
   42  174  242  373  441  573  641  773
   82  188  282  388  482  587  682  787
   78  123  278  324  478  524  678  724
   67  138  267  338  467  538  667  739
   87  117  287  317  487  517  686  717
   93  173  293  373  492  573  692  773
   89  125  288  325  488  525  688  725
   87  139  286  339  486  539  686  739
   60  143  259  343  459  544  659  744
   64  163  264  362  464  562  663  762
   19  187  219  387  419  587  619  787
   11   12  157  212  357  412  557  612  757
   27  182  227  382  428  581  628  781
   14  149  214  349  415  549  615  749
   70  193  270  393  470  592  670  792
   55  155  255  355  455  555  655  755
   33  196  234  395  434  595  634  795
   14  152  214  352  414  552  614  752
   97  108  297  309  497  509  697  709
   39  191  239  391  438  591  638  790
   58  166  258  366  458  565  658  765
   51  173  251  373  450  573  650  772
   93  128  293  328  493  528  692  728
   53  100  254  300  454  500  654  701
   22  127  222  327  422  527  623  727
   74  194  273  394  473  594  673  794
   83  115  283  315  483  515  683  714
   98  175  298  375  498  575  698  776
   12  157  212  357  412  557  612  757
   93  179  293  379  493  579  692  778
   19  191  219  391  419  590  619  790
   10  135  210  335  410  536  610  736
   96  183  295  382  495  582  695  782
   81  104  281  304  481  505  681  705
   44  153  244  353  444  553  644  752
   80  138  280  339  480  539  680  739
   70  124  270  324  470  525  670  725
   31  167  232  367  432  567  632  767
   31  169  231  368  369  432  568  632  768
   26  168  226  368  426  568  627  768
   34  154  235  354  435  554  635  753
   94  107  294  307  494  508  693  708
   48  104  248  304  448  504  648  704
   16  141  216  341  416  541  617  741
    6  166  206  366  406  566  607  766
   11  185  211  384  411  584  612  784
   21  128  221  328  421  528  620  728
   60  141  260  341  460  541  542  660  742
   22  177  223  377  423  577  623  776
   30  161  230  361  430  561  630  761
   81  136  281  335  336  481  535  681  735
   10  191  210  211  391  411  591  611  790
   57  155  257  355  456  555  656  755
   55  162  255  362  455  562  655  762
   79  111  279  311  312  478  512  678  712
   71  123  271  323  471  523  671  724
   99  164  299  364  498  564  698  764
   37  138  237  338  437  538  637  739
    0  161  200  361  400  561  600  761
   21  115  221  315  420  515  620  715
   71  138  271  339  471  539  671  739
   49  161  248  361  448  561  648  762
   27  193  227  392  428  592  628  792
   10  103  210  303  411  503  611  703
   43  128  243  328  443  528  643  728
   16  165  216  365  416  565  616  765
   17  189  217  389  417  589  617  789
    1  126  201  326  401  526  602  727
    4  147  205  347  405  547  605  747
    3  118  203  319  404  519  604  719
   86  168  286  368  485  568  685  768
   29  135  229  335  429  535  629  735
   22  116  222  316  422  517  622  717
    5  146  206  345  406  545  606  745
   34  164  234  364  434  564  635  764
   62  167  262  367  462  567  662  766
   72  189  272  389  471  589  671  789
    2  174  202  374  403  574  603  774
   16  115  216  315  416  515  616  715
  679  799
   59  149  259  349  458  549  658  749
   20  177  220  377  420  577  620  777
   74  103  274  304  473  504  673  704
   90  164  290  364  490  563  690  763
   83  112  282  312  482  512  682  712
   62  122  262  322  462  522  662  722
   83  176  282  376  482  576  682  776
   42  146  242  346  442  546  641  746
   41  164  242  364  442  563  642  763
  591  699  790
  246  399  447  599  647  799
   60  151  260  350  460  550  659  750
    5  171  206  371  406  571  606  771
   75  187  275  387  475  587  675  787
   99  176  299  375  499  575  698  775
   91  112  291  312  491  512  691  712
   22  179  222  379  422  579  623  779
   19  196  219  396  419  596  619  796
    1  152  201  352  402  552  602  752
   49  156  249  355  449  555  650  755
    9  195  209  395  409  594  609  794
    3  159  203  358  359  403  558  603  758
  200  393  400  593  600  792
   21  199  222  399  422  599  622  798
   66  160  266  360  466  560  665  760
   86  117  285  317  485  517  685  717
   14  134  214  334  414  534  614  734
   50  189  250  389  450  589  650  789
   81  105  281  306  481  506  681  706
   15  126  215  327  415  527  615  727
   11  191  211  391  411  591  612  790
   52  161  252  361  451  561  651  761
   91  193  291  393  490  593  690  793
    4  100  204  301  404  501  604  702
   55  158  254  358  454  558  654  758
   81  107  281  307  481  507  508  681  708
   43  180  243  379  443  579  643  779
   83  184  283  384  482  584  682  784
   59  135  258  334  335  458  534  658  734
   65  154  265  354  465  554  665  754
    9   10  128  210  328  410  528  610  728
   84  111  284  311  484  511  683  711
   40  193  240  393  440  593  640  792
   87  179  287  379  487  579  687  779
  429  599  629  799
  664  799
    9  166  210  367  410  567  610  767
   75  103  275  304  475  504  675  704
   96  187  296  387  496  587  695  787
    4  133  205  333  405  534  605  734
    9  197  210  397  410  597  610  797
   52  189  252  389  452  588  589  652  788
   55  162  254  362  454  562  654  762
   68  151  268  351  468  551  668  750
   46  164  246  364  447  564  647  764
   33  140  234  340  434  541  634  741
   92  121  292  321  492  521  692  722
   49  127  250  327  450  527  650  727
   73  118  273  274  318  474  518  674  719
   73  175  176  273  375  473  575  673  774  775
   75  187  274  275  387  474  586  674  786
   92  146  292  346  492  546  691  692  746
   77  122  277  322  476  522  676  722
   17  140  218  340  418  540  618  740
   62  122  262  323  461  523  661  723
   84  148  284  347  484  547  683  747
   14  199  214  399  415  599  615  799
   63  198  262  398  462  597  662  797
   57  133  257  333  458  533  658  733
   47  196  247  396  447  596  646  796
   37  127  237  327  437  528  637  728
   38  174  238  374  438  574  638  774
   37  129  238  329  438  529  638  730
  285  300  485  500  684  701
   18  121  218  321  418  521  618  721
   47  150  247  350  447  550  648  750
   41  116  241  316  441  516  641  716
   48  130  248  330  448  530  648  730
    0  101  200  301  400  501  601  702
   72  190  272  390  472  589  672  789
   35  107  236  307  436  507  636  708
   58  177  258  377  458  577  658  777
    4  148  205  349  405  549  605  749
   91  103  291  303  491  503  690  703
   70  146  270  346  470  546  670  745
    2  179  202  379  402  579  602  779
   28  118  228  318  428  518  628  718
    0  198  200  398  400  597  600  797
   43  158  243  358  443  558  643  758
   29  176  229  376  429  576  629  775
   70  199  270  398  470  598  670  798
   11  121  211  321  411  412  521  612  721
   97  130  297  330  497  530  697  730
   30  111  231  311  431  511  631  711
   94  119  294  319  494  519  693  719
   60  105  260  305  460  505  660  705
   54  107  254  307  455  507  655  707
   28  169  228  369  428  569  628  769
   90  110  289  290  310  489  511  689  711
   18  148  219  348  419  548  619  748
   11  192  212  391  412  591  612  791
   32  148  231  348  431  548  631  748
   21  103  221  303  421  503  621  703
   76  152  275  352  475  552  675  752
   76  145  276  345  476  546  675  746
   73  115  272  316  472  516  672  716
   66  184  266  384  465  466  584  665  784
   67  117  267  318  467  518  666  667  718
    3  155  203  355  403  554  603  754
   47  185  247  385  447  585  647  785
   82  157  282  357  482  557  681  757
   46  167  246  367  446  568  646  768
    3  104  203  304  404  505  604  705
   43  145  243  345  346  444  546  644  746
   53  175  253  375  453  575  652  775
   73  172  273  372  472  572  672  772
   77  108  277  308  477  508  677  709
   36  150  236  350  436  550  636  749
  699  790
   49  160  249  360  449  560  649  760
   77  196  277  396  476  596  676  796
   55  150  255  350  455  550  655  750
   26  123  226  323  426  427  523  627  723
   93  152  292  352  492  552  692  752
   39  198  240  398  440  597  640  797
  599  631  799
   62  198  262  398  461  598  661  798
    8  111  208  311  408  511  609  712
   95  108  295  308  495  509  694  709
   32  157  233  357  433  557  633  757
   25  105  225  305  426  505  626  705
    8  125  209  326  409  526  609  726
   52  182  252  381  452  581  652  781
   59  133  259  333  459  533  659  733
   17  103  217  303  417  503  617  703
   56  143  256  343  456  543  656  743
   42  129  242  329  442  529  642  643  730
  200  361  400  561  600  760
    6  103  206  303  407  504  607  704
    5  173  205  373  406  573  606  773
    1  179  201  378  401  578  602  778
  499  589  699  788
   80  143  280  343  479  480  543  679  743
   34  113  235  313  435  513  635  713
   85  121  285  321  485  521  685  721
   49  197  249  397  449  596  649  796
   70  139  270  339  470  539  670  739
   72  172  173  272  372  472  572  672  772
   68  138  268  338  468  538  668  738
    5  130  205  330  405  531  605  731
   95  128  295  329  495  529  695  729
   91  172  291  372  491  572  691  772
   46  184  246  383  446  583  646  783
    1  169  202  368  402  568  602  768
   25  104  225  304  426  504  626  704
   74  142  274  342  474  542  674  675  742
   80  182  280  382  479  582  679  782
   31  158  231  358  431  557  558  632  757
  400  533  600  733
   69  150  269  351  469  551  669  751
   50  116  250  316  450  516  517  650  717
   48  140  141  248  249  341  449  541  649  741
   81  112  280  312  480  512  680  712
   68  166  268  366  468  566  668  766
   94   95  165  294  365  494  565  693  765
   67  174  267  374  466  574  666  774
   31  139  231  339  431  539  631  739
   46  198  246  398  446  597  646  797
   98  160  298  359  498  559  697  759
   95  115  295  315  495  516  695  716
   60  117  260  317  460  517  660  717
   30  101  230  301  430  501  630  631  701
   24  118  224  318  424  519  625  719
   91  195  291  395  490  594  595  690  794
   77  170  277  370  477  569  570  677  769
    2  177  203  377  403  577  603  777
   54  146  254  346  454  546  654  746
   85  136  285  337  484  537  684  737
   42  104  242  304  442  504  643  704
   16  161  216  361  416  562  617  762
   11  111  211  311  412  511  612  712
   72  140  141  272  341  472  541  672  741
    9  114  210  314  410  514  611  714
   90  136  289  336  489  536  689  737
   55  173  255  373  455  573  655  773
   33  163  164  233  363  433  563  634  763
   98  164  298  364  497  564  697  764
   78  160  278  360  477  560  677  759
   28  192  228  392  428  592  628  792
   90  169  289  369  489  569  689  769
   89  140  288  341  488  541  688  741
   75  101  274  301  474  501  674  702
   16  175  216  375  416  575  616  775
   92  149  291  350  491  550  691  750
   39  169  239  369  439  569  639  769
   93  163  292  363  492  563  691  692  763
   17  198  217  398  417  598  617  798
    1  105  201  305  401  505  601  602  705
   67  110  267  311  467  511  666  711
   70  175  270  375  470  575  669  775
   53  151  253  351  453  551  653  751
    1  127  201  327  402  527  602  727
   82  177  282  377  481  577  681  777
   53  144  253  344  453  544  652  653  744
   60   61  122  260  323  460  523  660  723
   76  182  276  381  475  581  675  781
   40  172  240  372  440  572  640  772
   74  159  274  359  473  559  673  759
   21  166  221  366  421  566  621  766
   39  118  240  318  440  518  640  718
   91  107  291  307  491  507  691  708
   75  157  275  357  475  557  675  757
   97  123  297  324  497  524  697  724
   94   95  143  294  343  494  543  694  743
    4  198  204  398  404  597  598  604  797
   58  139  257  339  457  539  657  739
   89  122  289  322  488  522  688  722
   58  182  258  381  458  581  658  781
   84  166  284  366  483  484  566  683  766
    9  163  209  363  410  563  610  763
   63  175  263  375  463  575  663  775
   92  124  292  325  491  492  525  691  725
   17  193  217  393  418  592  618  792
   89  194  289  394  488  594  688  794
    9  122  210  322  410  522  610  723
   46  126  245  326  445  527  645  727
    2  159  203  359  403  559  604  758
   95  135  295  335  495  535  695  735
   17  104  217  304  417  505  617  705
   48  180  248  379  448  579  648  779
   44  186  244  386  444  585  586  644  785
   79  194  279  393  479  593  679  793
   57  132  257  332  457  532  657  732
   20  180  221  380  421  580  621  780
   90  159  290  359  489  559  689  759
    4  105  204  304  405  504  605  704
   54  128  254  328  454  528  654  729
   28  122  228  323  428  523  629  723
  600  729
   15  199  215  399  415  599  615  798
   99  199  299  399  498  599  698  799
   44  195  244  394  395  444  594  644  794
   72  102  272  303  471  503  671  703
   73  127  273  327  473  527  672  727
   78  163  278  363  477  563  677  763
   23  189  223  389  423  588  623  788
   92  186  292  385  491  585  691  785
   38  130  238  330  437  530  637  730
   41  108  241  308  441  508  641  708
   39  190  239  390  439  590  639  789
   40  182  240  382  441  581  641  781
   93  127  293  327  493  527  692  727
    0  116  200  316  400  516  601  716
   43  162  243  362  443  561  643  761
   57  105  257  305  457  505  657  706
   16  101  217  302  417  502  617  702  703
    5  109  205  309  405  509  605  709
   39  152  239  352  440  552  640  752
   37  131  237  331  437  531  637  732
    9  127  209  327  409  528  609  728
   84  189  284  388  484  588  684  787
   62  191  262  390  462  590  663  789  790
   79  185  279  385  479  585  678  785
    3  150  203  351  403  551  604  751
   77  103  277  304  477  504  677  704
   47  165  247  365  447  565  647  765
   46  116  246  316  446  516  646  716
   27  108  227  308  427  428  508  628  709
   15  164  215  364  415  564  615  763
   77  105  277  305  476  477  506  676  706
   63  163  263  363  463  563  663  763
   28  190  228  390  428  589  628  789
   94  109  294  309  493  509  693  710
   49  148  249  348  449  548  650  748
   35  191  236  391  436  590  636  790
   27  112  227  312  427  513  627  713
   96  168  295  368  495  568  695  767
   19  116  219  316  419  516  620  716
   98  130  298  331  498  531  697  731
    0  141  200  341  400  541  600  740  741
    8  100  208  301  409  501  609  702
   88  134  135  288  335  487  535  687  735
   65  168  265  367  464  567  664  767
   12  117  212  317  412  517  612  717
   90  128  290  328  489  528  689  728
    0  193  200  393  400  592  601  792
   70  167  270  367  471  566  671  766
  699  755
   35   36  159  236  359  436  559  636  759
   96  116  296  316  495  516  695  716
   97  113  297  313  496  513  696  713
   96  193  296  393  496  592  696  792
   33  155  233  355  433  554  634  754
   71  131  271  331  470  531  670  731
   83  117  283  317  482  518  682  718
   59  175  259  374  459  574  659  774
   56  191  256  391  455  456  591  655  790
   52  183  252  383  452  582  583  652  782
  600  725
   17  178  217  377  418  577  618  777
    4  165  204  365  404  565  604  765
   73  178  273  378  473  577  674  777
   30  109  230  310  430  510  631  710
   94  192  294  391  494  591  693  791
   78  162  278  362  477  561  677  761
   49  131  249  331  449  531  648  731
   52  156  252  356  452  556  652  756
   27  127  227  327  428  527  628  727
   66  197  266  396  467  596  667  795
   20  148  220  348  420  548  621  748
   74  187  274  387  474  587  673  786
   48  179  248  379  448  579  648  779
   32  194  231  394  431  594  631  793
   64  126  265  326  465  526  665  726
    9  128  209  328  410  529  610  729
   91  199  290  399  490  598  690  798
   19  143  219  343  419  542  543  619  742
   85  133  285  333  485  533  685  733
   36  102  236  302  436  502  636  702
   85  134  284  334  484  534  684  734
   20  154  220  354  420  553  620  753
   82  101  282  301  481  501  681  702
   39  161  239  361  439  561  640  761
   51  194  251  394  451  594  651  794
   22  151  222  351  422  551  622  751
   14   15  183  215  383  415  583  616  783
    5  182  205  382  405  406  582  606  782
   89  171  289  371  489  570  688  770
    0  160  201  360  401  560  602  761
   70  187  270  386  469  586  669  785
   63  105  263  305  463  505  663  706
   11  198  211  398  411  598  611  798
   53  159  253  359  453  558  653  758
   23  160  223  360  423  560  623  760
   86  193  285  392  393  485  592  685  792
   60  198  199  260  398  460  598  660  797
   77  141  277  341  477  541  677  741
   89  175  289  375  489  575  689  775
   47  169  247  369  447  569  648  769
   41  107  241  307  441  507  641  708
   96  153  296  353  496  553  695  754
   85  107  285  307  485  507  684  708
   52  170  252  370  452  570  652  770
   67  141  267  341  467  541  667  741
   17  168  217  368  417  568  617  768
   56  115  256  315  456  515  656  715
   78  100  278  300  478  501  678  701
   37  155  237  355  437  555  637  755  756
   98  114  298  314  498  514  697  714
   82  136  282  336  482  536  681  736
   79  188  279  387  479  587  679  787
   80  186  279  385  479  585  678  679  785
   97  116  297  316  497  516  697  716
   47  156  247  356  447  556  647  756
   46  149  247  349  447  549  647  749
   71  102  271  302  303  471  503  670  703
    8  113  209  312  409  512  609  712
   71  108  271  308  470  508  670  709
   15  105  215  305  415  416  505  616  705
   36  106  236  306  436  506  636  706
   80  175  280  374  480  574  680  774
   60  120  260  320  460  521  659  721
   88  120  287  320  487  521  686  721
   91  193  291  392  490  592  690  792
   31  185  231  385  431  584  631  784
   56  115  256  315  455  516  655  716
    4  155  204  355  405  555  605  755
   86  135  286  335  485  535  685  735
   95  170  295  370  495  570  695  770
   71  140  271  340  471  541  671  741
   55  191  192  254  391  454  591  654  791
  199  211  399  411  599  612  798
   96  135  296  335  495  496  535  695  735
   62  110  262  310  462  511  662  711
  495  500  695  700
   89  161  288  361  488  560  688  760
   41  174  241  374  441  573  641  773
    8  152  208  352  408  552  608  752
   64  184  264  384  464  584  663  784
   37  187  238  387  438  587  638  787
  600  706
   12  111  213  311  413  512  613  712
   58  184  257  383  457  583  657  782  783
   22  172  223  372  423  572  623  772
   26  155  226  355  426  555  626  755
   67  127  267  327  468  527  668  727
   10  100  210  301  410  501  610  702
   24  140  224  340  424  540  624  740
  400  597  600  797
   75   76  153  275  353  475  553  674  753
   50  112  250  313  450  513  650  713
   73  125  273  325  473  525  673  726
   48  150  248  350  448  550  649  751
   81  184  281  384  481  584  681  784
   87  134  287  334  487  534  687  734
   78  138  278  338  478  538  678  738
   20  156  220  356  420  556  621  756
   73  154  273  354  473  554  672  754
   20  129  220  329  420  529  620  729
   17  110  217  311  418  511  618  712
   72  185  271  385  471  585  671  785
   87  199  287  399  487  599  687  799
   62  134  262  334  462  535  662  735
   69  111  269  311  469  511  669  711
   62  164  262  364  462  564  662  764
   61  191  261  391  461  590  661  790
   74  168  274  368  474  568  674  768
   90  147  290  347  489  547  689  747
   42  120  242  320  442  521  642  721
   27  173  227  373  427  573  627  773
    4  166  204  366  405  566  605  766
   36  144  236  345  436  545  637  745
   10  186  211  386  411  586  611  785
   86  141  286  341  486  541  685  741
   76  150  151  276  350  476  550  676  750
   99  114  298  314  498  514  698  714
   82  168  282  368  482  568  682  768
  495  500  695  700
   48  176  249  376  449  576  649  775
   53  112  253  312  453  512  653  712
   65  192  265  392  465  592  665  792
   19  172  219  372  419  571  619  771
  600  794
   19  160  219  359  419  559  619  759
   46  145  246  345  446  545  647  745
   32  131  232  331  432  531  631  732
   19  162  219  361  419  561  619  761
   63  152  263  352  463  552  663  752
   21  147  221  347  422  547  622  747
   48  150  248  350  448  550  648  750
   59  157  259  357  459  557  659  756
   20  100  220  300  420  501  621  701
   57  123  257  323  324  457  524  657  724
   44  155  156  244  355  444  555  644  755
   84  145  284  345  484  545  684  745
    9  153  209  353  409  553  610  753
   21  109  221  309  421  510  621  710
   48  102  248  303  449  503  649  704
    9  194  209  394  410  594  610  794
   67  186  267  386  467  585  667  785
   62  103  261  262  303  461  504  661  704
   89  186  288  386  488  586  688  786
   73  199  273  398  473  598  673  797  798
   80  170  279  370  479  570  679  771
   93  112  293  312  492  512  692  712
   72  120  272  321  472  521  671  721
   45  141  245  341  445  541  542  644  645  742
   55  198  255  397  455  597  655  797
   69   70  139  269  339  469  539  669  739
  600  757
   32  193  232  392  431  592  631  792
    1  137  201  337  401  537  601  602  737
   66  174  266  373  466  573  666  773
    8  101  208  301  408  409  501  609  701
   38  136  238  336  438  537  639  737
   66  121  266  321  466  521  666  722
   32  101  232  301  432  502  632  702
    6  102  206  302  407  502  607  702
   28  171  228  371  428  571  628  771
    7  105  207  305  408  505  506  608  706
   33  128  234  328  434  528  634  728
   45  105  245  305  445  505  646  705
   58  152  258  352  458  552  658  751
   31  141  231  341  431  541  631  741
   41  195  241  394  441  594  641  794
    0  170  200  370  401  569  601  769
   96  156  295  356  495  556  695  756
    0  122  200  322  400  523  600  601  723
   65  100  265  300  464  500  664  701
   42  124  242  324  442  525  642  725
   51  143  251  252  343  452  543  652  743
   91  142  291  342  490  543  690  743
   80  141  280  341  479  541  542  679  742
   31  143  231  343  431  543  630  744
   74  160  274  360  474  560  674  760
   61  151  261  351  461  551  661  751
   14  100  214  300  415  501  615  701
   50  155  250  355  450  555  650  755
   22  190  222  389  422  589  622  789
   38  198  238  397  398  438  597  638  797
   21  162  221  362  422  562  622  762
   89  150  288  350  488  549  688  749
   41  148  149  241  349  441  549  641  749
   45  154  246  354  446  555  646  755
    2  105  202  305  403  505  603  705
   54  105  254  306  454  506  654  707
  657  700
    1  147  201  347  401  547  602  747
   49  136  249  336  449  536  648  736
   15  162  216  362  416  562  616  761
   38  178  238  378  438  579  638  779
   54  170  254  369  454  569  653  769
   95  135  295  335  494  535  694  735
   64  190  264  390  464  590  663  790
   39  164  239  364  439  564  639  764
   57  193  257  393  457  593  657  792
   59  157  259  357  459  557  659  757
   42  121  242  321  442  521  642  721
   89  159  289  359  489  559  689  759
